發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,是否為發文者,性別,學校,reportReason,mediaMeta,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,doorplate,subCommentCount,edited,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁,全文
70870fe4-dfa3-45ff-ab2f-70a700008cec,True,236681784,2021-08-09T12:40:32.753Z,2021-08-09T12:40:32.753Z,4,"B1 謝謝妳的建議~~
B2 B3 辣不辣沒差啦...撇除這個觀點，請問有推薦哪位老師嗎?",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
0711659b-dd91-46c4-a406-f388a5e3d5bc,True,236681784,2021-08-09T12:46:31.333Z,2021-08-09T12:46:31.333Z,5,以前都是李家遠老師上，現在他已經退休了，陳跟李比的話，陳是教學組老師，李是翻譯組老師，我會偏向陳，而且陳很辣！,2.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,5,False,,,False,,,
045e0240-e023-4f0b-997b-179cb0cecd56,True,236681784,2021-08-09T13:57:35.710Z,2021-08-09T13:57:35.710Z,6,還好我中陳,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,6,False,,,False,,,
33bc6a76-8bbc-4474-973b-523287ce815e,True,236681784,2021-08-09T15:48:27.955Z,2021-08-09T15:48:27.955Z,7,B5 請問教學組的老師和翻譯組的老師上課風格有什麼差別嗎？😯,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
d2f1ffcd-25a8-45fe-b9df-98b49a80c6fd,True,236681784,2021-08-09T16:57:47.773Z,2021-08-09T16:57:47.773Z,8,問問樓上，吳碩禹老師怎麼樣呢～～,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
8c0a68ab-1d9c-48b5-b998-6e02c702a9a2,True,236681784,2021-08-09T17:00:03.140Z,2021-08-09T17:00:34.661Z,9,"B7
就一個會教英語，一個會教翻譯，但多益沒考翻譯，所以…哈哈哈哈",1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,9,False,,,False,,,False
6f63d0f4-94b5-4971-b93e-e45e7dbbd114,True,236681784,2021-08-09T17:03:48.803Z,2021-08-09T17:03:48.803Z,10,"B8
吳老師，碩士是在英國Bristol念英語教學，然後博士在師大唸筆譯，既有教學和翻譯的專業，相當好的一位老師，而且老師很辣，差不多是二氫辣椒素等級的。",1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,10,False,,,False,,,
532bec4e-3e8d-4327-8de3-d7301513f94f,True,236681784,2021-08-09T17:09:19.326Z,2021-08-09T17:09:19.326Z,11,B10 謝謝你～～那陳正婷老師跟吳碩儒老師跟學生會不會很常互動 (例如要很常開口講話之類的)XD,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,11,False,,,False,,,
d9fa2094-9434-4a70-b5b2-dc4af2be7e40,True,236681784,2021-08-09T18:05:18.236Z,2021-08-09T18:05:18.236Z,12,B5 好懷念家遠老師 🥲🥲,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,12,False,,,False,,,
33df8de2-73a7-4b5e-9c8f-78cd0bc990ba,True,236681784,2021-08-10T04:40:09.035Z,2021-08-10T04:40:09.035Z,13,B9 好像懂了謝謝你～😂,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,13,False,,,False,,,
17061c69-0d1e-46f8-9588-97d94e2be39a,True,236681695,2021-08-09T10:23:57.853Z,2021-08-09T10:23:57.853Z,1,分數很不甜⋯^_^ 建議會打籃球再去修 每堂課都有去 但我期中期末考很爛 不太會幫你調分 總成績才67分^_^ 如果沒事就會三打三 有時候會分組玩遊戲 超級累 非常不推。,4.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
b91d5cca-7a35-43c6-a9cf-d0506487b935,True,236681695,2021-08-09T10:28:42.208Z,2021-08-09T10:29:15.300Z,2,"老師人很好
就算妳籃球很爛 不要上課耍廢 有在動分數就不會太低
偶爾會要兩人或三人一組練傳球或投籃
考試考投籃跟八字傳球
組員都自己找 找不到可以找老師幫妳
(我的體驗跟樓上怎麼差這麼多我也不知道)",3.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,False
5c02791d-69be-4435-924b-e363150a4be3,True,236681695,2021-08-09T11:12:33.428Z,2021-08-09T11:12:33.428Z,3,"出席超級超級重要
上課運動量很夠
可以學到很多東西
分組也都大概2、3人一組而已
老師人很好 你乖乖出席基本就沒事
啊不過800要好好跑 沒過要重跑
（但上學期因為遠距變成看奧運3V3心得）",2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
e1ef4964-a12c-4a96-bb94-1eba958161d2,True,236681695,2021-08-09T11:19:42.681Z,2021-08-09T11:19:42.681Z,4,"108-2修 我總成績66
請假過一次 只能說這堂課不甜
期中期末我記得我分數也蠻中間的 切確多少忘記了
不過我800沒過 還跑兩次🥲 還是沒過
每次都會上好上滿 下課前還要打3對3
蠻累的",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
9c2fb26a-b6b1-4fde-a0de-09104b1c77da,True,236681695,2021-08-09T13:21:44.161Z,2021-08-09T13:22:23.035Z,5,"非常不推薦！！！要真的很熱愛喜歡籃球，很重視出席！每堂上課都上好上滿
一般體育課測800的時候，當天都只有測800，但是這老師還要先上一節課，下一節才跑800！而且跑完還不能馬上走！！！
而且每一堂都有活動，還要分組練習，超級累",2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,False
205030ca-de3f-42fc-821f-21324d1e7cd2,True,236681695,2021-08-09T13:24:43.058Z,2021-08-09T13:24:43.058Z,6,"不推ㄛ
真的很累，而且很重出席",2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
0330b705-63f0-4db8-a210-07b8d5b72f55,True,236681695,2021-08-09T13:45:25.547Z,2021-08-09T13:45:25.547Z,7,"蛤我覺得還蠻推的 也沒到這麼雷吧
老師人蠻好，上課也蠻有趣的
(我八百就那種跟及格的時間差不多再快一點點而已的那種
分數是真的不會到很高沒錯但我覺得沒那麼慘(大概8x) 然後不要遲到或缺席
(也可能因為我是上學期修啦剛好碰到疫情所以沒感覺那麼操
然後我記得我們跑完八百登記完就下課了欸 前面好像也沒上課的樣子，
就自己熱身時間差不多就去考了",3.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
e72d3984-eeff-4d5f-aa58-0fbaccbdd4a1,True,236681695,2021-08-09T13:46:37.822Z,2021-08-09T13:46:37.822Z,8,主要都有去上課我覺得都會過欸，反正體育0學分，分數甜不甜應該還好，上課是真的有點累啦，沒什麼可以偷懶的時候，但我覺得可以接受by平常沒在運動的人,2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
a93f5ba4-326d-42f0-9401-89c2cd929101,True,236681695,2021-08-09T14:06:12.731Z,2021-08-09T14:06:12.731Z,9,"籃球很爛的我也過了
109-2修的
老師很認真上課
但有點累是真的",2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,9,False,,,False,,,
